	b.ROM.1.1	b.ROM.1.2	b.ROM.1.3	b.ROM.1.4	b.ROM.1.5	b.ROM.1.6	b.ROM.1.7	b.ROM.1.8	b.ROM.1.9	b.ROM.1.10	b.ROM.1.11	b.ROM.1.12	b.ROM.1.13	b.ROM.1.14	b.ROM.1.15	b.ROM.1.16	b.ROM.1.17	b.ROM.1.18	b.ROM.1.19	b.ROM.1.20	b.ROM.1.21	b.ROM.1.22	b.ROM.1.23	b.ROM.1.24	b.ROM.1.25	b.ROM.1.26	b.ROM.1.27	b.ROM.1.28	b.ROM.1.29	b.ROM.1.30	b.ROM.1.31	b.ROM.1.32	b.ROM.2.1	b.ROM.2.2	b.ROM.2.3	b.ROM.2.4	b.ROM.2.5	b.ROM.2.6	b.ROM.2.7	b.ROM.2.8	b.ROM.2.9	b.ROM.2.10	b.ROM.2.11	b.ROM.2.12	b.ROM.2.13	b.ROM.2.14	b.ROM.2.15	b.ROM.2.16	b.ROM.2.17	b.ROM.2.18	b.ROM.2.19	b.ROM.2.20	b.ROM.2.21	b.ROM.2.22	b.ROM.2.23	b.ROM.2.24	b.ROM.2.25	b.ROM.2.26	b.ROM.2.27	b.ROM.2.28	b.ROM.2.29	b.ROM.3.1	b.ROM.3.2	b.ROM.3.3	b.ROM.3.4	b.ROM.3.5	b.ROM.3.6	b.ROM.3.7	b.ROM.3.8	b.ROM.3.9	b.ROM.3.10	b.ROM.3.11	b.ROM.3.12	b.ROM.3.13	b.ROM.3.14	b.ROM.3.15	b.ROM.3.16	b.ROM.3.17	b.ROM.3.18	b.ROM.3.19	b.ROM.3.20	b.ROM.3.21	b.ROM.3.22	b.ROM.3.23	b.ROM.3.24	b.ROM.3.25	b.ROM.3.26	b.ROM.3.27	b.ROM.3.28	b.ROM.3.29	b.ROM.3.30	b.ROM.3.31	b.ROM.4.1	b.ROM.4.2	b.ROM.4.3	b.ROM.4.4	b.ROM.4.5	b.ROM.4.6	b.ROM.4.7	b.ROM.4.8	b.ROM.4.9	b.ROM.4.10	b.ROM.4.11	b.ROM.4.12	b.ROM.4.13	b.ROM.4.14	b.ROM.4.15	b.ROM.4.16	b.ROM.4.17	b.ROM.4.18	b.ROM.4.19	b.ROM.4.20	b.ROM.4.21	b.ROM.4.22	b.ROM.4.23	b.ROM.4.24	b.ROM.4.25	b.ROM.5.1	b.ROM.5.2	b.ROM.5.3	b.ROM.5.4	b.ROM.5.5	b.ROM.5.6	b.ROM.5.7	b.ROM.5.8	b.ROM.5.9	b.ROM.5.10	b.ROM.5.11	b.ROM.5.12	b.ROM.5.13	b.ROM.5.14	b.ROM.5.15	b.ROM.5.16	b.ROM.5.17	b.ROM.5.18	b.ROM.5.19	b.ROM.5.20	b.ROM.5.21	b.ROM.6.1	b.ROM.6.2	b.ROM.6.3	b.ROM.6.4	b.ROM.6.5	b.ROM.6.6	b.ROM.6.7	b.ROM.6.8	b.ROM.6.9	b.ROM.6.10	b.ROM.6.11	b.ROM.6.12	b.ROM.6.13	b.ROM.6.14	b.ROM.6.15	b.ROM.6.16	b.ROM.6.17	b.ROM.6.18	b.ROM.6.19	b.ROM.6.20	b.ROM.6.21	b.ROM.6.22	b.ROM.6.23	b.ROM.7.1	b.ROM.7.2	b.ROM.7.3	b.ROM.7.4	b.ROM.7.5	b.ROM.7.6	b.ROM.7.7	b.ROM.7.8	b.ROM.7.9	b.ROM.7.10	b.ROM.7.11	b.ROM.7.12	b.ROM.7.13	b.ROM.7.14	b.ROM.7.15	b.ROM.7.16	b.ROM.7.17	b.ROM.7.18	b.ROM.7.19	b.ROM.7.20	b.ROM.7.21	b.ROM.7.22	b.ROM.7.23	b.ROM.7.24	b.ROM.7.25	b.ROM.8.1	b.ROM.8.2	b.ROM.8.3	b.ROM.8.4	b.ROM.8.5	b.ROM.8.6	b.ROM.8.7	b.ROM.8.8	b.ROM.8.9	b.ROM.8.10	b.ROM.8.11	b.ROM.8.12	b.ROM.8.13	b.ROM.8.14	b.ROM.8.15	b.ROM.8.16	b.ROM.8.17	b.ROM.8.18	b.ROM.8.19	b.ROM.8.20	b.ROM.8.21	b.ROM.8.22	b.ROM.8.23	b.ROM.8.24	b.ROM.8.25	b.ROM.8.26	b.ROM.8.27	b.ROM.8.28	b.ROM.8.29	b.ROM.8.30	b.ROM.8.31	b.ROM.8.32	b.ROM.8.33	b.ROM.8.34	b.ROM.8.35	b.ROM.8.36	b.ROM.8.37	b.ROM.8.38	b.ROM.8.39	b.ROM.9.1	b.ROM.9.2	b.ROM.9.3	b.ROM.9.4	b.ROM.9.5	b.ROM.9.6	b.ROM.9.7	b.ROM.9.8	b.ROM.9.9	b.ROM.9.10	b.ROM.9.11	b.ROM.9.12	b.ROM.9.13	b.ROM.9.14	b.ROM.9.15	b.ROM.9.16	b.ROM.9.17	b.ROM.9.18	b.ROM.9.19	b.ROM.9.20	b.ROM.9.21	b.ROM.9.22	b.ROM.9.23	b.ROM.9.24	b.ROM.9.25	b.ROM.9.26	b.ROM.9.27	b.ROM.9.28	b.ROM.9.29	b.ROM.9.30	b.ROM.9.31	b.ROM.9.32	b.ROM.9.33	b.ROM.10.1	b.ROM.10.2	b.ROM.10.3	b.ROM.10.4	b.ROM.10.5	b.ROM.10.6	b.ROM.10.7	b.ROM.10.8	b.ROM.10.9	b.ROM.10.10	b.ROM.10.11	b.ROM.10.12	b.ROM.10.13	b.ROM.10.14	b.ROM.10.15	b.ROM.10.16	b.ROM.10.17	b.ROM.10.18	b.ROM.10.19	b.ROM.10.20	b.ROM.10.21	b.ROM.11.1	b.ROM.11.2	b.ROM.11.3	b.ROM.11.4	b.ROM.11.5	b.ROM.11.6	b.ROM.11.7	b.ROM.11.8	b.ROM.11.9	b.ROM.11.10	b.ROM.11.11	b.ROM.11.12	b.ROM.11.13	b.ROM.11.14	b.ROM.11.15	b.ROM.11.16	b.ROM.11.17	b.ROM.11.18	b.ROM.11.19	b.ROM.11.20	b.ROM.11.21	b.ROM.11.22	b.ROM.11.23	b.ROM.11.24	b.ROM.11.25	b.ROM.11.26	b.ROM.11.27	b.ROM.11.28	b.ROM.11.29	b.ROM.11.30	b.ROM.11.31	b.ROM.11.32	b.ROM.11.33	b.ROM.11.34	b.ROM.11.35	b.ROM.11.36	b.ROM.12.1	b.ROM.12.2	b.ROM.12.3	b.ROM.12.4	b.ROM.12.5	b.ROM.12.6	b.ROM.12.7	b.ROM.12.8	b.ROM.12.9	b.ROM.12.10	b.ROM.12.11	b.ROM.12.12	b.ROM.12.13	b.ROM.12.14	b.ROM.12.15	b.ROM.12.16	b.ROM.12.17	b.ROM.12.18	b.ROM.12.19	b.ROM.12.20	b.ROM.12.21	b.ROM.13.1	b.ROM.13.2	b.ROM.13.3	b.ROM.13.4	b.ROM.13.5	b.ROM.13.6	b.ROM.13.7	b.ROM.13.8	b.ROM.13.9	b.ROM.13.10	b.ROM.13.11	b.ROM.13.12	b.ROM.13.13	b.ROM.13.14	b.ROM.14.1	b.ROM.14.2	b.ROM.14.3	b.ROM.14.4	b.ROM.14.5	b.ROM.14.6	b.ROM.14.7	b.ROM.14.8	b.ROM.14.9	b.ROM.14.10	b.ROM.14.11	b.ROM.14.12	b.ROM.14.13	b.ROM.14.14	b.ROM.14.15	b.ROM.14.16	b.ROM.14.17	b.ROM.14.18	b.ROM.14.19	b.ROM.14.20	b.ROM.14.21	b.ROM.14.22	b.ROM.14.23	b.ROM.15.1	b.ROM.15.2	b.ROM.15.3	b.ROM.15.4	b.ROM.15.5	b.ROM.15.6	b.ROM.15.7	b.ROM.15.8	b.ROM.15.9	b.ROM.15.10	b.ROM.15.11	b.ROM.15.12	b.ROM.15.13	b.ROM.15.14	b.ROM.15.15	b.ROM.15.16	b.ROM.15.17	b.ROM.15.18	b.ROM.15.19	b.ROM.15.20	b.ROM.15.21	b.ROM.15.22	b.ROM.15.23	b.ROM.15.24	b.ROM.15.25	b.ROM.15.26	b.ROM.15.27	b.ROM.15.28	b.ROM.15.29	b.ROM.15.30	b.ROM.15.31	b.ROM.15.32	b.ROM.15.33	b.ROM.16.1	b.ROM.16.2	b.ROM.16.3	b.ROM.16.4	b.ROM.16.5	b.ROM.16.6	b.ROM.16.7	b.ROM.16.8	b.ROM.16.9	b.ROM.16.10	b.ROM.16.11	b.ROM.16.12	b.ROM.16.13	b.ROM.16.14	b.ROM.16.15	b.ROM.16.16	b.ROM.16.17	b.ROM.16.18	b.ROM.16.19	b.ROM.16.20	b.ROM.16.21	b.ROM.16.22	b.ROM.16.23	b.ROM.16.24	b.ROM.16.25	b.ROM.16.26	b.ROM.16.27
#org22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#per895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
#pla18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#per504	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#org19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
#per880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#per873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#per874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#per518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
#org9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#per527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
